uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at,received_at
'smartua-iot-r01','3133303726006500','2024-10-11T19:12:18.356836Z',1094995629,-103,-103,8,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCtnZGKBBoLCKnxpbgGEK/Pr0ogyKfNlu/A7wE=',1,'2024-10-11T19:12:41.129678809Z','smartua-iot-r05','3730392055004100','2024-10-11T19:12:25.322676Z',3377509388,-90,-90,7,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCM6MLKDBoLCKnxpbgGEPzFiUsg4J39maaG7wE=',1,'2024-10-11T19:12:41.131899693Z','smartua-iot-r03','3436323818005700','2024-10-11T19:12:31.126044Z',3377322049,-115,-115,-4,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDBsLfKDBoLCKnxpbgGEOu7lkwg6PvSwKWG7wE=',1,'2024-10-11T19:12:41.159751659Z','smartua-iot-r06','503035414C284750','2024-10-11T19:12:30.109864Z',1078487355,-104,-104,6.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBC70qGCBBoLCKnxpbgGEJXEvVkg+Jzs1rHA7wE=',1,'2024-10-11T19:12:41.156914918Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:12:41.362317061Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:12:23.821730Z',1100460093,-99,-99,6.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC94N6MBBoMCK7xpbgGEJnIjKoCIMjcocSDwe8B',2,'2024-10-11T19:12:46.598931758Z','smartua-iot-r05','3730392055004100','2024-10-11T19:12:30.787569Z',3382973853,-93,-93,0.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCdq5DNDBoMCK7xpbgGEN7TmaoCIMja0ce6hu8B',2,'2024-10-11T19:12:46.599828495Z','smartua-iot-r03','3436323818005700','2024-10-11T19:12:36.590473Z',3382786513,-110,-110,-4.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDR84TNDBoMCK7xpbgGENy07qsCIOiwp+65hu8B',2,'2024-10-11T19:12:46.628857436Z','smartua-iot-r06','503035414C284750','2024-10-11T19:12:35.574308Z',1083951819,-103,-103,6.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDLle+EBBoMCK7xpbgGEPaBi68CIPjRwITGwO8B',2,'2024-10-11T19:12:46.604877767Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:12:46.834860379Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:13:25.580036Z',1162218981,-96,-96,6.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDlm5iqBBoMCOzxpbgGEIa9v7cBIIiNmc3pwu8B',5,'2024-10-11T19:13:48.358676539Z','smartua-iot-r03','3436323818005700','2024-10-11T19:13:38.349274Z',3444545482,-94,-94,6.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDKr77qDBoMCOzxpbgGEM6D1bcBIJDao/efiO8B',5,'2024-10-11T19:13:48.385171918Z','smartua-iot-r06','503035414C284750','2024-10-11T19:13:37.332900Z',1145710828,-96,-96,2.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDs0aiiBBoMCOzxpbgGELO/o8cBIOCzv42swu8B',5,'2024-10-11T19:13:48.387175044Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:13:48.596924592Z'
'smartua-iot-r04','3530362049001700','2024-10-11T19:10:55.506918Z',2124829750,-86,-86,6.5,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABC2qJn1BxoMCPHxpbgGENrzztwCIPDl483r3u8B',4,'2024-10-11T19:13:53.705661302Z','smartua-iot-r06','503035414C284750','2024-10-11T19:13:42.678335Z',1151056892,-101,-101,7.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD89+6kBBoMCPHxpbgGEJrN4eYCIOCg2YLAwu8B',4,'2024-10-11T19:13:53.721639787Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:13:53.938999628Z'
'smartua-iot-r05','3730392055004100','2024-10-11T19:16:05.480782Z',3597669292,-94,-94,1.75,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCsp8CzDRoMCIXzpbgGEJDB2ZgBIOCvs67ajO8B',1,'2024-10-11T19:16:21.294241311Z','smartua-iot-r03','3436323818005700','2024-10-11T19:16:11.284584Z',3597481977,-113,-113,-0.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD577SzDRoMCIXzpbgGEIXziJkBIKjJitXZjO8B',1,'2024-10-11T19:16:21.321010053Z','smartua-iot-r01','3133303726006500','2024-10-11T19:15:58.514108Z',1315155272,-98,-98,7.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDI2o7zBBoMCIXzpbgGEMa275kBIMDC86qjx+8B',1,'2024-10-11T19:16:21.296464475Z','smartua-iot-r06','503035414C284750','2024-10-11T19:16:10.267931Z',1298647395,-105,-105,4.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDjkp/rBBoMCIXzpbgGENP0yaIBILjVquvlxu8B',1,'2024-10-11T19:16:21.310209828Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:16:21.530675463Z'
'smartua-iot-r04','3530362049001700','2024-10-11T19:15:26.926466Z',2396252094,-97,-97,-4.25,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABC+z8/2CBoLCIH0pbgGENuKqEcgsPyE3t7m7wE=',4,'2024-10-11T19:18:25.124114167Z','smartua-iot-r05','3730392055004100','2024-10-11T19:18:09.312082Z',3721501299,-89,-89,5.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDztMbuDRoLCIH0pbgGENOQq0gguKKN1qeQ7wE=',4,'2024-10-11T19:18:25.125846917Z','smartua-iot-r01','3133303726006500','2024-10-11T19:18:02.344668Z',1438987133,-70,-70,8.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABD95pSuBRoLCIH0pbgGEPScsEkgyMDE0vDK7wE=',4,'2024-10-11T19:18:25.127591582Z','smartua-iot-r03','3436323818005700','2024-10-11T19:18:15.116234Z',3721314000,-99,-99,6.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDQ/bruDRoLCIH0pbgGEP7G50kggLnl/KaQ7wE=',4,'2024-10-11T19:18:25.129532681Z','smartua-iot-r06','503035414C284750','2024-10-11T19:18:14.099723Z',1422479484,-91,-91,10,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD8oKWmBRoLCIH0pbgGEKTX/k0g4MiJk7PK7wE=',4,'2024-10-11T19:18:25.132816501Z','2024-10-11T19:18:25.359012306Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:20:18.966912Z',3845165480,-113,-113,-2.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCoo8KpDhoKCP30pbgGEIfwXyDA8OOt9JPvAQ==',7,'2024-10-11T19:20:28.976314770Z','smartua-iot-r05','3730392055004100','2024-10-11T19:20:13.162875Z',3845352763,-99,-99,-4.5,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABC72s2pDhoLCP30pbgGENC/ywIg+NyKh/WT7wE=',7,'2024-10-11T19:20:28.978989756Z','smartua-iot-r06','503035414C284750','2024-10-11T19:20:17.949969Z',1546331036,-114,-114,-0.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCcx6zhBRoLCP30pbgGEOyR8gcg4LKMxIDO7wE=',7,'2024-10-11T19:20:28.985810365Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:20:29.211676835Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:22:18.729341Z',1695374253,-99,-99,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCtt7WoBhoMCIH2pbgGEND3s4ICIMi3uOGr0u8B',7,'2024-10-11T19:22:41.515690725Z','smartua-iot-r05','3730392055004100','2024-10-11T19:22:25.697718Z',3977888702,-86,-86,7.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABC+h+foDhoMCIH2pbgGEPGtgYUCILC8kuXil+8B',7,'2024-10-11T19:22:41.520937437Z','smartua-iot-r03','3436323818005700','2024-10-11T19:22:31.501942Z',3977701440,-113,-113,-1.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDA0NvoDhoMCIH2pbgGEJvFw4QCIID07Ivil+8B',7,'2024-10-11T19:22:41.521110054Z','smartua-iot-r06','503035414C284750','2024-10-11T19:22:30.485745Z',1678867060,-107,-107,6,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD09MWgBhoMCIH2pbgGEJTGsI8CIKCqmaLu0e8B',7,'2024-10-11T19:22:41.539818602Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:22:41.748602775Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:22:36.971598Z',3983170952,-113,-113,-1.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCIu6nrDhoLCIf2pbgGEJOFvQQgwLb1u/aX7wE=',7,'2024-10-11T19:22:46.984132638Z','smartua-iot-r05','3730392055004100','2024-10-11T19:22:31.166663Z',3983358217,-96,-96,2.75,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCJ8rTrDhoLCIf2pbgGEJfAxQQgqJablfeX7wE=',7,'2024-10-11T19:22:46.983053703Z','smartua-iot-r01','3133303726006500','2024-10-11T19:22:24.199471Z',1700843757,-99,-99,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDtoYOrBhoLCIf2pbgGEM6QhwcgyLvAkcDS7wE=',7,'2024-10-11T19:22:46.988571491Z','smartua-iot-r06','503035414C284750','2024-10-11T19:22:35.954651Z',1684336572,-104,-104,6.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBC835OjBhoLCIf2pbgGEJCE3BAg4Oyh0oLS7wE=',7,'2024-10-11T19:22:47.005757286Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:22:47.218100458Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:23:58.208439Z',1794854501,-77,-77,8.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDlnO3XBhoLCOX2pbgGEKb0ygggiPWorZ7V7wE=',7,'2024-10-11T19:24:20.991779131Z','smartua-iot-r03','3436323818005700','2024-10-11T19:24:10.980987Z',4077181816,-88,-88,8.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD4tpOYDxoLCOX2pbgGEIKvgAwgwJnl19Sa7wE=',7,'2024-10-11T19:24:20.999915789Z','smartua-iot-r06','503035414C284750','2024-10-11T19:24:09.965479Z',1778347492,-83,-83,10,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDk2/3PBhoLCOX2pbgGENHMjRIgoIWV7uDU7wE=',7,'2024-10-11T19:24:21.008666535Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:24:21.229997435Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:25:24.089265Z',4150289800,-95,-95,9.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCIy4G7DxoLCK73pbgGEKCqnTwgwLayhOWc7wE=',7,'2024-10-11T19:25:34.101053611Z','smartua-iot-r01','3133303726006500','2024-10-11T19:25:11.316088Z',1867962385,-78,-78,10,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCRsNv6BhoLCK73pbgGEIWO9T4g6ITw2a7X7wE=',7,'2024-10-11T19:25:34.105716903Z','smartua-iot-r06','503035414C284750','2024-10-11T19:25:23.073237Z',1851455508,-101,-101,9,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCU8OvyBhoLCK73pbgGEIeqzUYgoJzkmvHW7wE=',7,'2024-10-11T19:25:34.118762589Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:25:34.332091033Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:26:11.650813Z',4197851400,-111,-111,'#fill#',38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCIwtjRDxoMCN33pbgGEMK5sMcCIMCOxJuWnu8B',7,'2024-10-11T19:26:21.661306445Z','smartua-iot-r05','3730392055004100','2024-10-11T19:26:05.845314Z',4198038632,-96,-96,2,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDo+OPRDxoMCN33pbgGEMr/nsgCIMDs5/SWnu8B',7,'2024-10-11T19:26:21.662560140Z','smartua-iot-r01','3133303726006500','2024-10-11T19:25:58.876621Z',1915523921,-101,-101,8,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDRprKRBxoMCN33pbgGENPvk8oCIOjo/fDf2O8B',7,'2024-10-11T19:26:21.666160501Z','smartua-iot-r06','503035414C284750','2024-10-11T19:26:10.634401Z',1899017132,-109,-109,4.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCs58KJBxoMCN33pbgGEI7Z4NICIOCv97Gi2O8B',7,'2024-10-11T19:26:21.681116644Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:26:21.899503994Z'
'smartua-iot-r04','3530362049001700','2024-10-11T19:24:17.815482Z',2927145540,-96,-96,-5.75,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABDE5OLzChoLCJT4pbgGELymqhQgoLPhu5j27wE=',4,'2024-10-11T19:27:16.017195736Z','smartua-iot-r01','3133303726006500','2024-10-11T19:26:53.232356Z',1969880113,-103,-103,5.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCx+KerBxoLCJT4pbgGEPXKsRYg6L6EsKra7wE=',4,'2024-10-11T19:27:16.020724503Z','smartua-iot-r03','3436323818005700','2024-10-11T19:27:06.006573Z',4252207664,-107,-107,3.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCwlM7rDxoLCJT4pbgGEKbKrhYggJfP2uCf7wE=',4,'2024-10-11T19:27:16.021644465Z','smartua-iot-r06','503035414C284750','2024-10-11T19:27:04.990317Z',1953373428,-91,-91,8.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBD0ubijBxoLCJT4pbgGEKzJgxwgoLKE8ezZ7wE=',4,'2024-10-11T19:27:16.032740555Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:27:16.251281574Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:27:39.698986Z',4285900959,-99,-99,6.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCf0db7DxoMCLX4pbgGEP2Kid4CIJja6pzeoO8B',2,'2024-10-11T19:27:49.708896008Z','smartua-iot-r01','3133303726006500','2024-10-11T19:27:26.925749Z',2003573369,-80,-80,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABD5tLC7BxoMCLX4pbgGEJu/uuMCIKjRnfKn2+8B',2,'2024-10-11T19:27:49.719222077Z','smartua-iot-r06','503035414C284750','2024-10-11T19:27:38.682856Z',1987066739,-92,-92,7.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDz9sCzBxoMCLX4pbgGELjH+ucCILjyoLPq2u8B',2,'2024-10-11T19:27:49.728847319Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:27:49.940570507Z'
'smartua-iot-r01','3133303726006500','2024-10-11T19:27:52.673865Z',2029321697,-85,-85,8.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDh+9PHBxoMCM/4pbgGENHOh+gBIOjt/ueH3O8B',6,'2024-10-11T19:28:15.460438771Z','smartua-iot-r03','3436323818005700','2024-10-11T19:28:05.447118Z',16682024,-97,-97,7.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABComPoHGgwIz/iluAYQ9ZzQ6wEgwPjNkr6h7wE=',6,'2024-10-11T19:28:15.468889088Z','smartua-iot-r06','503035414C284750','2024-10-11T19:28:04.431628Z',2012815116,-91,-91,8.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCMvuS/BxoMCM/4pbgGEKO/zvQBIOCNhanK2+8B',6,'2024-10-11T19:28:15.486952898Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:28:15.706134627Z'
'smartua-iot-r03','3436323818005700','2024-10-11T19:30:35.962655Z',167198319,-103,-103,6.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDv/NxPGgsI5vmluAYQ5ei4AyCYw6/u7qXvAQ==',1,'2024-10-11T19:30:45.981966320Z','smartua-iot-r01','3133303726006500','2024-10-11T19:30:23.188496Z',2179837801,-107,-107,5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDp3raPCBoLCOb5pbgGEOKMxwMgqOTUw7jg7wE=',1,'2024-10-11T19:30:45.981406173Z','smartua-iot-r06','503035414C284750','2024-10-11T19:30:34.947021Z',2163331483,-98,-98,7,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCbo8eHCBoLCOb5pbgGEPOZywgg+IrrhPvf7wE=',1,'2024-10-11T19:30:45.991971090Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T19:30:46.217409827Z'
