end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.decoded_payload.bytes_4,uplink_message.decoded_payload.bytes_5,uplink_message.decoded_payload.bytes_6,uplink_message.decoded_payload.bytes_7,uplink_message.decoded_payload.bytes_8,uplink_message.decoded_payload.bytes_9,uplink_message.decoded_payload.bytes_10,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,uplink_message.packet_error_rate,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at
14,0,14,0,14,284,284,14,2,11331,183,13,25,0,0,6,103,9,158,0,130,16,3,3,284,3515155395,-95,-95,-3,38.38473180809575,-0.5102983117103578,10,0,284,2,284,2,2,278,2557897100,-115,-115,-5.5,38.3846865837538,-0.513212937943281,20,0,278,2,278,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,3515155395,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,285,285,6,85,2220,2,3,123,0,0,0,0,0,0,0,0,0,1,1,285,688061697,-96,-96,1.25,38.38418726539637,-0.5101910233497621,10,0,285,2,285,3,3,279,687873520,-111,-111,-5,38.385917659159134,-0.5170252919197084,20,0,279,2,279,0,0,246,2700523412,-99,-99,6.5,38.3846865837538,-0.513212937943281,20,0,246,2,246,0,0,86,2684002259,-106,-106,3.25,38.3833301416072,-0.512394097936542,8,0,86,2,86,125000,7,0,0,688061697,285,285,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,286,286,0,2,11330,184,13,61,0,0,0,0,0,0,0,0,16,1,1,286,816830354,-90,-90,7,38.38418726539637,-0.5101910233497621,10,0,286,3,286,1,1,280,3786550462,-96,-96,-4.75,38.38473180809575,-0.5102983117103578,10,0,280,3,280,2,2,247,816642200,-97,-97,6.75,38.385917659159134,-0.5170252919197084,20,0,247,3,247,4,4,87,2829291920,-72,-72,9,38.3846865837538,-0.513212937943281,20,0,87,3,87,125000,7,0,5,816830354,286,286,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2812771003,-91,-91,9.75,38.3833301416072,-0.512394097936542,8,1,6,3,6
1,0,1,0,1,287,287,1,2,12191,185,13,20,0,0,9,133,9,72,2,7,16,0,0,287,940500629,-110,-110,-5.75,38.385917659159134,-0.5170252919197084,20,0,287,5,287,1,1,281,3910408840,-95,-95,-9.75,38.38473180809575,-0.5102983117103578,10,0,281,5,281,5,5,248,940688777,-97,-97,-7,38.38418726539637,-0.5101910233497621,10,0,248,5,248,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,940500629,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,288,288,2,85,2214,2,3,123,0,0,0,0,0,0,0,0,0,0,0,288,1068108797,-114,-114,-7,38.385917659159134,-0.5170252919197084,20,0,288,7,288,2,2,282,3080758196,-103,-103,7.75,38.3846865837538,-0.513212937943281,20,0,282,7,282,5,5,249,1068296931,-89,-89,7.25,38.38418726539637,-0.5101910233497621,10,0,249,7,249,0,0,88,3064237756,-107,-107,6.5,38.3833301416072,-0.512394097936542,8,0,88,7,88,125000,7,0,7,1068108797,288,288,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,289,289,3,85,2489,2,3,123,0,0,0,0,0,0,0,0,0,1,1,289,1073738675,-93,-93,3.25,38.38418726539637,-0.5101910233497621,10,0,289,7,289,3,3,283,1073550549,-114,-114,-1.5,38.385917659159134,-0.5170252919197084,20,0,283,7,283,0,0,250,3086199940,-99,-99,7.75,38.3846865837538,-0.513212937943281,20,0,250,7,250,0,0,89,3069679508,-107,-107,4.25,38.3833301416072,-0.512394097936542,8,0,89,7,89,125000,7,0,7,1073738675,289,289,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,4,290,290,4,2,12194,186,13,23,0,0,10,50,8,106,2,223,16,2,2,290,3185179292,-71,-71,7.25,38.3846865837538,-0.513212937943281,20,0,290,5,290,3,3,284,1172530037,-90,-90,6.5,38.385917659159134,-0.5170252919197084,20,0,284,5,284,3,3,251,3168659052,-81,-81,7.25,38.3833301416072,-0.512394097936542,8,0,251,5,251,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,3185179292,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,291,291,5,2,12265,187,13,20,0,0,2,241,8,155,0,7,16,2,2,291,3258608396,-77,-77,9.5,38.3846865837538,-0.513212937943281,20,0,291,6,291,3,3,285,1245959229,-92,-92,8,38.385917659159134,-0.5170252919197084,20,0,285,6,285,3,3,252,3242088292,-99,-99,8,38.3833301416072,-0.512394097936542,8,0,252,6,252,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,3258608396,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,292,292,6,85,2221,2,3,123,0,0,0,0,0,0,0,0,0,1,1,292,1288430519,-95,-95,0,38.38418726539637,-0.5101910233497621,10,0,292,6,292,3,3,286,1288242413,-113,-113,-4.25,38.385917659159134,-0.5170252919197084,20,0,286,6,286,0,0,253,3300891527,-99,-99,7,38.3846865837538,-0.513212937943281,20,0,253,6,253,0,0,90,3284371500,-108,-108,5,38.3833301416072,-0.512394097936542,8,0,90,6,90,125000,7,0,2,1288430519,292,292,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,7,293,293,7,2,12192,188,13,13,0,0,6,192,9,34,1,140,16,0,0,293,1347540733,-107,-107,2.5,38.385917659159134,-0.5170252919197084,20,0,293,2,293,2,2,287,3360189770,-110,-110,-0.75,38.3846865837538,-0.513212937943281,20,0,287,2,287,3,3,254,3343669851,-103,-103,5.75,38.3833301416072,-0.512394097936542,8,0,254,2,254,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,1347540733,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,294,294,8,2,12266,189,13,1,0,0,6,243,8,197,0,155,16,2,2,294,3393909010,-77,-77,10.5,38.3846865837538,-0.513212937943281,20,0,294,0,294,3,3,288,1381260020,-97,-97,8.5,38.385917659159134,-0.5170252919197084,20,0,288,0,288,3,3,255,3377389163,-98,-98,7.75,38.3833301416072,-0.512394097936542,8,0,255,0,255,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,6,3393909010,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,295,295,9,2,12190,190,13,5,0,0,9,252,9,8,4,31,16,2,2,295,3419315778,-86,-86,8.75,38.3846865837538,-0.513212937943281,20,0,295,4,295,3,3,289,1406666821,-97,-97,6,38.385917659159134,-0.5170252919197084,20,0,289,4,289,3,3,256,3402795972,-97,-97,8.5,38.3833301416072,-0.512394097936542,8,0,256,4,256,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,3419315778,295,295,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,296,296,10,2,12267,191,13,17,0,0,0,0,9,8,0,0,16,2,2,296,3570315394,-105,-105,4.75,38.3846865837538,-0.513212937943281,20,0,296,7,296,3,3,290,1557666632,-101,-101,7.25,38.385917659159134,-0.5170252919197084,20,0,290,7,290,3,3,257,3553795876,-102,-102,8.25,38.3833301416072,-0.512394097936542,8,0,257,7,257,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,7,3570315394,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,297,297,11,2,12192,192,12,245,0,0,3,219,8,193,0,29,16,0,0,297,1562125240,-103,-103,3.25,38.385917659159134,-0.5170252919197084,20,0,297,5,297,2,2,291,3574773994,-98,-98,6.5,38.3846865837538,-0.513212937943281,20,0,291,5,291,3,3,258,3558254484,-80,-80,7.5,38.3833301416072,-0.512394097936542,8,0,258,5,258,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,1562125240,297,297,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,298,298,2,85,2215,2,3,123,0,0,0,0,0,0,0,0,0,1,1,298,1668669833,-87,-87,6.75,38.38418726539637,-0.5101910233497621,10,0,298,4,298,2,2,292,3681130383,-101,-101,7.5,38.3846865837538,-0.513212937943281,20,0,292,4,292,3,3,259,3664611076,-107,-107,6.25,38.3833301416072,-0.512394097936542,8,0,259,4,259,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,1668669833,298,298,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,299,299,3,85,2490,2,3,123,0,0,0,0,0,0,0,0,0,0,0,299,1673934944,-107,-107,-6.25,38.385917659159134,-0.5170252919197084,20,0,299,5,299,2,2,293,3686583559,-101,-101,5.5,38.3846865837538,-0.513212937943281,20,0,293,5,293,5,5,260,1674123013,-92,-92,3.75,38.38418726539637,-0.5101910233497621,10,0,260,5,260,0,0,91,3670064260,-96,-96,-6.5,38.3833301416072,-0.512394097936542,8,0,91,5,91,125000,7,0,1,1673934944,299,299,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,12,300,300,12,2,12268,193,13,28,0,0,0,0,9,20,0,0,16,2,2,300,3750991010,-115,-115,-1.75,38.3846865837538,-0.513212937943281,20,0,300,3,300,4,4,294,3734471827,-111,-111,4.25,38.3833301416072,-0.512394097936542,8,0,294,3,294,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,3750991010,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,301,301,13,2,12194,194,12,240,0,0,7,138,8,12,1,17,16,0,0,301,1739934223,-101,-101,8,38.385917659159134,-0.5170252919197084,20,0,301,1,301,2,2,295,3752582753,-93,-93,9.25,38.3846865837538,-0.513212937943281,20,0,295,1,295,3,3,261,3736063571,-103,-103,5.75,38.3833301416072,-0.512394097936542,8,0,261,1,261,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,4,1739934223,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,302,302,14,2,11332,195,13,32,0,0,6,102,9,158,0,130,16,3,3,302,420122458,-86,-86,5.5,38.38473180809575,-0.5102983117103578,10,0,302,3,302,4,4,296,3741311203,-99,-99,8.5,38.3833301416072,-0.512394097936542,8,0,296,3,296,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,420122458,302,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,303,303,6,85,2222,2,3,123,0,0,0,0,0,0,0,0,0,0,0,303,1888626543,-113,-113,-1.75,38.385917659159134,-0.5170252919197084,20,0,303,0,303,2,2,297,3901274881,-102,-102,7.75,38.3846865837538,-0.513212937943281,20,0,297,0,297,5,5,262,1888814584,-98,-98,2,38.38418726539637,-0.5101910233497621,10,0,262,0,262,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,6,1888626543,303,303,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,304,304,0,2,11331,196,13,56,0,0,0,0,0,0,0,0,16,3,3,304,691522018,-98,-98,-3.5,38.38473180809575,-0.5102983117103578,10,0,304,3,304,2,2,298,4029229690,-74,-74,10.25,38.3846865837538,-0.513212937943281,20,0,298,3,298,2,2,263,2016581520,-99,-99,8,38.385917659159134,-0.5170252919197084,20,0,263,3,263,5,5,92,2016769545,-91,-91,6.25,38.38418726539637,-0.5101910233497621,10,0,92,3,92,125000,7,0,5,691522018,304,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4012711027,-91,-91,10.5,38.3833301416072,-0.512394097936542,8,1,7,3,7
1,0,1,0,1,305,305,1,2,12192,197,13,27,0,0,9,132,9,72,2,7,16,1,1,305,2140626931,-98,-98,-7.25,38.38418726539637,-0.5101910233497621,10,0,305,6,305,5,5,19,0,0,0,0,0,0,0,1,19,0,19,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,2140626931,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,306,306,2,85,2216,2,3,123,0,0,0,0,0,0,0,0,0,2,2,306,4281513752,-99,-99,6.5,38.3846865837538,-0.513212937943281,20,0,306,5,306,0,0,299,2269053908,-87,-87,6,38.38418726539637,-0.5101910233497621,10,0,299,5,299,3,3,264,4264995564,-102,-102,0.5,38.3833301416072,-0.512394097936542,8,0,264,5,264,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,4281513752,306,306,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,307,307,3,85,2491,2,3,123,0,0,0,0,0,0,0,0,0,2,2,307,4286969432,-99,-99,6.5,38.3846865837538,-0.513212937943281,20,0,307,2,307,3,3,300,2274321600,-110,-110,-5,38.385917659159134,-0.5170252919197084,20,0,300,2,300,5,5,265,2274509596,-96,-96,0.75,38.38418726539637,-0.5101910233497621,10,0,265,2,265,0,0,93,4270451251,-105,-105,5,38.3833301416072,-0.512394097936542,8,0,93,2,93,125000,7,0,0,4286969432,307,307,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,4,308,308,4,2,12195,198,13,12,0,0,10,50,8,109,2,224,16,0,0,308,2372465704,-91,-91,8.75,38.385917659159134,-0.5170252919197084,20,0,308,6,308,2,2,301,90146115,-74,-74,9.25,38.3846865837538,-0.513212937943281,20,0,301,6,301,3,3,266,73628116,-83,-83,8.75,38.3833301416072,-0.512394097936542,8,0,266,6,266,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,2372465704,308,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,309,309,5,2,12266,199,13,2,0,0,2,241,8,156,0,8,16,0,0,309,2446176976,-96,-96,7,38.385917659159134,-0.5170252919197084,20,0,309,3,309,2,2,302,163857299,-77,-77,9.75,38.3846865837538,-0.513212937943281,20,0,302,3,302,3,3,267,147339435,-97,-97,9.25,38.3833301416072,-0.512394097936542,8,0,267,3,267,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,2446176976,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,310,310,6,85,2223,2,3,123,0,0,0,0,0,0,0,0,0,2,2,310,206691555,-99,-99,8,38.3846865837538,-0.513212937943281,20,0,310,6,310,3,3,303,2489011288,-110,-110,-6.25,38.385917659159134,-0.5170252919197084,20,0,303,6,303,5,5,268,2489199264,-93,-93,2.5,38.38418726539637,-0.5101910233497621,10,0,268,6,268,0,0,94,190173772,-107,-107,5.75,38.3833301416072,-0.512394097936542,8,0,94,6,94,125000,7,0,2,206691555,310,310,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,7,311,311,7,2,12193,200,13,27,0,0,6,191,9,36,1,140,16,0,0,311,2547479448,-105,-105,4,38.385917659159134,-0.5170252919197084,20,0,311,4,311,2,2,304,265159637,-104,-104,5.25,38.3846865837538,-0.513212937943281,20,0,304,4,304,3,3,269,248641964,-92,-92,9.25,38.3833301416072,-0.512394097936542,8,0,269,4,269,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,2547479448,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,312,312,8,2,12267,201,13,30,0,0,6,242,8,197,0,155,16,2,2,312,298874429,-77,-77,7.25,38.3846865837538,-0.513212937943281,20,0,312,2,312,3,3,305,2581194288,-98,-98,5.75,38.385917659159134,-0.5170252919197084,20,0,305,2,305,3,3,270,282356819,-93,-93,6.75,38.3833301416072,-0.512394097936542,8,0,270,2,270,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,298874429,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,313,313,9,2,12191,202,12,254,0,0,9,253,9,9,4,31,16,0,0,313,2606658872,-98,-98,4.5,38.385917659159134,-0.5170252919197084,20,0,313,5,313,2,2,306,324338989,-87,-87,6.75,38.3846865837538,-0.513212937943281,20,0,306,5,306,3,3,271,307821420,-91,-91,3.25,38.3833301416072,-0.512394097936542,8,0,271,5,271,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,2606658872,313,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,314,314,10,2,12268,203,12,224,0,0,0,0,9,6,0,0,16,2,2,314,475257549,-112,-112,-6.25,38.3846865837538,-0.513212937943281,20,0,314,4,314,3,3,307,2757577635,-102,-102,7.5,38.385917659159134,-0.5170252919197084,20,0,307,4,307,3,3,272,458740268,-102,-102,8.75,38.3833301416072,-0.512394097936542,8,0,272,4,272,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,475257549,314,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,315,315,11,2,12193,204,13,15,0,0,3,218,8,197,0,29,16,2,2,315,479723045,-98,-98,5.75,38.3846865837538,-0.513212937943281,20,0,315,5,315,3,3,308,2762043139,-103,-103,0.75,38.385917659159134,-0.5170252919197084,20,0,308,5,308,3,3,273,463205772,-79,-79,6.5,38.3833301416072,-0.512394097936542,8,0,273,5,273,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,479723045,315,315,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,316,316,2,85,2217,2,3,123,0,0,0,0,0,0,0,0,0,2,2,316,586928573,-101,-101,7.75,38.3846865837538,-0.513212937943281,20,0,316,3,316,0,0,309,2869436729,-89,-89,7.25,38.38418726539637,-0.5101910233497621,10,0,309,3,309,3,3,274,570411491,-107,-107,6.75,38.3833301416072,-0.512394097936542,8,0,274,3,274,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,586928573,316,316,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,317,317,3,85,2492,2,3,123,0,0,0,0,0,0,0,0,0,0,0,317,2874693907,-113,-113,-1.5,38.385917659159134,-0.5170252919197084,20,0,317,3,317,2,2,310,592373677,-101,-101,7.75,38.3846865837538,-0.513212937943281,20,0,310,3,310,5,5,275,2874881841,-92,-92,3.75,38.38418726539637,-0.5101910233497621,10,0,275,3,275,0,0,95,575856603,-109,-109,4,38.3833301416072,-0.512394097936542,8,0,95,3,95,125000,7,0,5,2874693907,317,317,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,12,318,318,12,2,12269,205,13,33,0,0,0,0,9,15,0,0,16,2,2,318,655963741,-115,-115,-1.75,38.3846865837538,-0.513212937943281,20,0,318,3,318,4,4,311,639446795,-109,-109,4,38.3833301416072,-0.512394097936542,8,0,311,3,311,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,655963741,318,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,319,319,13,2,12195,206,13,31,0,0,7,136,8,14,1,17,16,2,2,319,657529461,-92,-92,6.5,38.3846865837538,-0.513212937943281,20,0,319,2,319,4,4,312,641012515,-101,-101,6.25,38.3833301416072,-0.512394097936542,8,0,312,2,312,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,657529461,319,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,320,320,14,2,11333,207,13,27,0,0,6,104,9,159,0,130,16,3,3,320,1620057062,-93,-93,-1,38.38473180809575,-0.5102983117103578,10,0,320,1,320,3,3,313,2945116930,-111,-111,-4,38.385917659159134,-0.5170252919197084,20,0,313,1,313,0,0,276,662796602,-114,-114,-4,38.3846865837538,-0.513212937943281,20,0,276,1,276,0,0,96,646279667,-104,-104,6.75,38.3833301416072,-0.512394097936542,8,0,96,1,96,125000,7,0,4,1620057062,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,321,321,6,85,2224,2,3,123,0,0,0,0,0,0,0,0,0,1,1,321,3089576636,-95,-95,1,38.38418726539637,-0.5101910233497621,10,0,321,2,321,3,3,314,3089388730,-109,-109,-4,38.385917659159134,-0.5170252919197084,20,0,314,2,314,0,0,277,807068218,-99,-99,6.25,38.3846865837538,-0.513212937943281,20,0,277,2,277,0,0,97,790551547,-105,-105,4.25,38.3833301416072,-0.512394097936542,8,0,97,2,97,125000,7,0,0,3089576636,321,321,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,322,322,0,2,11332,208,13,54,0,0,0,0,0,0,0,0,16,0,0,322,3216521034,-95,-95,8.25,38.385917659159134,-0.5170252919197084,20,0,322,1,322,2,2,315,934200360,-73,-73,8.75,38.3846865837538,-0.513212937943281,20,0,315,1,315,5,5,278,3216708919,-85,-85,7.75,38.38418726539637,-0.5101910233497621,10,0,278,1,278,0,0,98,917683923,-91,-91,8.25,38.3833301416072,-0.512394097936542,8,0,98,1,98,125000,7,0,4,3216521034,322,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,323,323,1,2,12193,209,13,27,0,0,9,132,9,74,2,7,16,1,1,323,3340565258,-97,-97,-5.25,38.38418726539637,-0.5101910233497621,10,0,323,2,323,4,4,316,1041540339,-108,-108,3,38.3833301416072,-0.512394097936542,8,0,316,2,316,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,3340565258,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,324,324,2,85,2218,2,3,123,0,0,0,0,0,0,0,0,0,1,1,324,3469819466,-87,-87,6.25,38.38418726539637,-0.5101910233497621,10,0,324,4,324,2,2,317,1187310600,-99,-99,8.25,38.3846865837538,-0.513212937943281,20,0,317,4,317,3,3,279,1170794636,-107,-107,6.75,38.3833301416072,-0.512394097936542,8,0,279,4,279,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,3469819466,324,324,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
